,formula,heusler type,num_electron,struct type,latt const,tetragonality,e_form,pol fermi,gap width,stability,mu_b,mu_b saturation
0,"[23, 23, 21, 13]","[1, 0, 0]",16,"[1, 0, 0, 0, 0, 0]",5.49,1.561,0.046,0.1,0.0,False,0.0002,0.03
1,"[23, 23, 21, 31]","[1, 0, 0]",16,"[1, 0, 0, 0, 0, 0]",5.43,1.5893,-0.014,36.93,0.0,True,0.1775,25.88
2,"[23, 23, 21, 49]","[1, 0, 0]",16,"[1, 0, 0, 0, 0, 0]",5.66,1.5583,0.191,34.28,0.0,False,0.1624,21.32
3,"[23, 23, 21, 14]","[1, 0, 0]",17,"[1, 0, 0, 0, 0, 0]",5.34,1.5993,-0.122,19.59,0.0,True,0.6638,101.12
4,"[23, 23, 21, 32]","[1, 0, 0]",17,"[1, 0, 0, 0, 0, 0]",5.39,1.6104,-0.087,10.09,0.0,True,0.7492,110.21
5,"[23, 23, 21, 50]","[1, 0, 0]",17,"[1, 0, 0, 0, 0, 0]",5.66,1.5565,0.032,45.39,0.0,False,1.0025,131.77
6,"[23, 23, 21, 15]","[1, 0, 0]",18,"[1, 0, 0, 0, 0, 0]",5.18,1.6911,-0.322,0.0,0.0,True,0.0001,0.02
7,"[23, 23, 21, 33]","[1, 0, 0]",18,"[1, 0, 0, 0, 0, 0]",5.31,1.6742,-0.162,0.0,0.0,True,0.0002,0.03
8,"[23, 23, 21, 51]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.5342,0.9988,0.042,5.26,0.156,False,4.1965,558.68
9,"[23, 23, 22, 13]","[1, 0, 0]",17,"[0, 1, 0, 0, 0, 0]",6.16,1.0,-0.024,8.6,0.0,True,0.7065,112.12
10,"[23, 23, 22, 31]","[1, 0, 0]",17,"[0, 1, 0, 0, 0, 0]",6.1358,0.9952,-0.039,4.9,0.0,True,0.6168,99.53
11,"[23, 23, 22, 49]","[1, 0, 0]",17,"[0, 1, 0, 0, 0, 0]",6.3622,0.9998,0.205,18.85,0.0,False,0.6805,98.04
12,"[23, 23, 22, 14]","[1, 0, 0]",18,"[1, 0, 0, 0, 0, 0]",5.8997,1.059,-0.253,0.03,0.0,True,0.0001,0.02
13,"[23, 23, 22, 32]","[1, 0, 0]",18,"[1, 0, 0, 0, 0, 0]",5.18,1.6564,-0.219,0.02,0.0,True,0.0002,0.03
14,"[23, 23, 22, 50]","[1, 0, 0]",18,"[1, 0, 0, 0, 0, 0]",5.8782,1.2673,-0.014,0.02,0.0,True,0.0002,0.03
15,"[23, 23, 22, 15]","[1, 0, 0]",19,"[1, 0, 0, 0, 0, 0]",5.04,1.6766,-0.492,0.0,0.0,True,0.0,0.0
16,"[23, 23, 22, 33]","[1, 0, 0]",19,"[1, 0, 0, 0, 0, 0]",5.177,1.6492,-0.281,0.0,0.0,True,0.0,0.0
17,"[23, 23, 22, 51]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.32,1.0,-0.05,13.05,0.005,True,1.7344,254.87
18,"[23, 23, 23, 13]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.03,1.0,-0.087,0.0,0.0,True,0.0,0.0
19,"[23, 23, 23, 31]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.03,1.0,-0.097,0.0,0.0,True,0.0,0.0
20,"[23, 23, 23, 49]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.25,1.0,0.218,0.01,0.0,False,0.0,0.0
21,"[23, 23, 23, 14]","[1, 0, 0]",19,"[1, 0, 0, 0, 0, 0]",5.72,1.1031,-0.307,0.0,0.0,True,0.0,0.0
22,"[23, 23, 23, 32]","[1, 0, 0]",19,"[1, 0, 0, 0, 0, 0]",5.68,1.1761,-0.177,0.0,0.0,True,0.0001,0.02
23,"[23, 23, 23, 50]","[1, 0, 0]",19,"[1, 0, 0, 0, 0, 0]",5.94,1.1599,0.032,0.02,0.0,False,0.0002,0.03
24,"[23, 23, 23, 15]","[1, 0, 0]",20,"[1, 0, 0, 0, 0, 0]",5.41,1.2662,-0.421,0.0,0.0,True,0.0,0.0
25,"[23, 23, 23, 33]","[1, 0, 0]",20,"[1, 0, 0, 0, 0, 0]",5.16,1.5659,-0.222,0.0,0.0,True,0.0,0.0
26,"[23, 23, 23, 51]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.24,1.0,0.002,81.02,0.0,False,2.013,307.34
27,"[23, 23, 24, 13]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",5.96,1.0,-0.052,91.93,0.0,True,0.9835,172.33
28,"[23, 23, 24, 31]","[1, 0, 0]",19,"[1, 0, 0, 0, 0, 0]",5.6588,1.1587,-0.051,0.0,0.0,True,0.0,0.0
29,"[23, 23, 24, 49]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.21,1.0,0.306,38.99,0.0,False,1.4251,220.75
30,"[23, 23, 24, 14]","[1, 0, 0]",20,"[1, 0, 0, 0, 0, 0]",5.568,1.1595,-0.248,0.0,0.0,True,0.0001,0.02
31,"[23, 23, 24, 32]","[1, 0, 0]",20,"[1, 0, 0, 0, 0, 0]",5.5191,1.2431,-0.103,0.0,0.0,True,0.0,0.0
32,"[23, 23, 24, 50]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.24,1.0,0.132,71.38,0.0,False,1.865,284.74
33,"[23, 23, 24, 15]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",5.0183,1.5324,-0.378,10.54,0.0,True,0.7036,134.78
34,"[23, 23, 24, 33]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",5.1692,1.503,-0.127,2.95,0.0,True,0.6871,122.78
35,"[23, 23, 24, 51]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",5.4071,1.4828,0.101,42.04,0.0,False,0.8851,140.07
36,"[23, 23, 25, 13]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",5.96,1.0,-0.075,27.41,0.0,True,1.466,256.88
37,"[23, 23, 25, 31]","[1, 0, 0]",20,"[1, 0, 0, 0, 0, 0]",5.2009,1.4615,-0.078,22.35,0.0,True,0.6602,119.12
38,"[23, 23, 25, 49]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.31,1.0,0.244,34.48,0.0,False,1.7014,251.21
39,"[23, 23, 25, 14]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",4.9331,1.652,-0.318,13.4,0.0,True,1.6566,309.86
40,"[23, 23, 25, 32]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",5.3965,1.3275,-0.157,20.92,0.0,True,1.1573,205.77
41,"[23, 23, 25, 50]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.32,1.0,0.071,48.97,0.19,False,1.492,219.25
42,"[23, 23, 25, 15]","[1, 0, 0]",22,"[1, 0, 0, 0, 0, 0]",4.9367,1.5977,-0.47,42.86,0.0,True,1.815,350.26
43,"[23, 23, 25, 33]","[1, 0, 0]",22,"[1, 0, 0, 0, 0, 0]",5.0731,1.5509,-0.221,40.59,0.0,True,1.93,353.58
44,"[23, 23, 25, 51]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.28,1.0,0.041,44.8,0.014,False,0.9135,136.82
45,"[23, 23, 26, 13]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",4.9285,1.6927,-0.147,12.82,0.0,True,1.5127,276.92
46,"[23, 23, 26, 31]","[1, 0, 0]",21,"[1, 0, 0, 0, 0, 0]",5.0109,1.6379,-0.129,28.24,0.0,True,1.6169,291.04
47,"[23, 23, 26, 49]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.21,1.0,0.288,41.86,0.005,False,0.9985,154.67
48,"[23, 23, 26, 14]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.86,1.0,-0.255,18.92,0.009,True,1.2041,221.97
49,"[23, 23, 26, 32]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.96,1.0,-0.128,27.75,0.023,True,0.8354,146.38
50,"[23, 23, 26, 50]","[1, 0, 0]",22,"[1, 0, 0, 0, 0, 0]",5.2012,1.6185,0.014,31.81,0.0,False,2.016,328.39
51,"[23, 23, 26, 15]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",4.9363,1.5625,-0.494,44.8,0.0,True,1.4605,288.27
52,"[23, 23, 26, 33]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",4.9572,1.6374,-0.235,25.94,0.0,True,1.3832,257.25
53,"[23, 23, 26, 51]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",5.1592,1.6446,-0.027,22.82,0.0,True,1.4375,236.11
54,"[23, 23, 27, 13]","[1, 0, 0]",22,"[1, 0, 0, 0, 0, 0]",4.8925,1.7232,-0.221,0.14,0.0,True,0.0019,0.35
55,"[23, 23, 27, 31]","[1, 0, 0]",22,"[1, 0, 0, 0, 0, 0]",4.9264,1.6825,-0.184,0.0,0.0,True,0.0042,0.77
56,"[23, 23, 27, 49]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.2,1.0,0.313,63.65,0.0,False,3.7179,578.69
57,"[23, 23, 27, 14]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",4.8494,1.6761,-0.42,0.0,0.0,True,0.0,0.0
58,"[23, 23, 27, 32]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",4.9455,1.6546,-0.264,0.29,0.0,True,0.0707,13.1
59,"[23, 23, 27, 50]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",5.137,1.674,-0.05,3.77,0.0,True,0.0912,14.91
60,"[23, 23, 27, 15]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",4.8591,1.6121,-0.553,0.02,0.0,True,0.0001,0.02
61,"[23, 23, 27, 33]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",4.9811,1.6124,-0.303,0.05,0.0,True,0.0007,0.13
62,"[23, 23, 27, 51]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",5.1663,1.6342,-0.109,0.02,0.0,True,0.0001,0.02
63,"[23, 23, 28, 13]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",4.9115,1.7241,-0.291,0.0,0.0,True,0.0,0.0
64,"[23, 23, 28, 31]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",4.952,1.6784,-0.25,0.0,0.0,True,0.0,0.0
65,"[23, 23, 28, 49]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",5.1417,1.6933,0.052,0.0,0.0,False,0.0,0.0
66,"[23, 23, 28, 14]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",4.9295,1.6188,-0.461,0.0,0.0,True,0.0,0.0
67,"[23, 23, 28, 32]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",5.0215,1.6023,-0.323,0.0,0.0,True,0.0,0.0
68,"[23, 23, 28, 50]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",5.1991,1.6346,-0.139,0.0,0.0,True,0.0,0.0
69,"[23, 23, 28, 15]","[1, 0, 0]",25,"[1, 0, 0, 0, 0, 0]",4.9483,1.5557,-0.556,0.0,0.0,True,0.0,0.0
70,"[23, 23, 28, 33]","[1, 0, 0]",25,"[1, 0, 0, 0, 0, 0]",5.0667,1.557,-0.335,0.01,0.0,True,0.0,0.0
71,"[23, 23, 28, 51]","[1, 0, 0]",25,"[1, 0, 0, 0, 0, 0]",5.239,1.5891,-0.167,0.0,0.0,True,0.0,0.0
72,"[24, 24, 21, 13]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.3429,1.0001,0.119,93.06,0.0,False,5.9142,859.64
73,"[24, 24, 21, 31]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.31,1.0,0.138,88.23,0.0,False,5.8512,863.94
74,"[24, 24, 21, 49]","[1, 0, 0]",18,"[0, 1, 0, 0, 0, 0]",6.56,1.0,0.265,92.46,0.0,False,5.9213,778.1
75,"[24, 24, 21, 14]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.1227,1.0004,-0.035,78.57,0.328,True,4.937,797.6
76,"[24, 24, 21, 32]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.21,1.0,0.049,78.76,0.086,False,4.9294,763.57
77,"[24, 24, 21, 50]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.47,1.0,0.081,87.85,0.0,False,4.9609,679.48
78,"[24, 24, 21, 15]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",5.9823,1.0004,-0.088,95.99,0.214,True,3.9738,688.25
79,"[24, 24, 21, 33]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.1469,0.9949,0.066,96.85,0.0,False,3.9852,639.75
80,"[24, 24, 21, 51]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.3895,0.9995,0.083,98.13,0.19,False,3.997,568.67
81,"[24, 24, 22, 13]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.096,1.0002,-0.008,28.16,0.332,True,4.4399,726.9
82,"[24, 24, 22, 31]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.0763,1.0004,0.016,39.51,0.019,False,4.3226,714.45
83,"[24, 24, 22, 49]","[1, 0, 0]",19,"[0, 1, 0, 0, 0, 0]",6.35,1.0,0.241,68.08,0.0,False,4.733,685.71
84,"[24, 24, 22, 14]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",5.91,1.0,-0.252,15.92,0.542,True,3.0466,547.49
85,"[24, 24, 22, 32]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.0,1.0,-0.114,18.73,0.271,True,3.318,569.84
86,"[24, 24, 22, 50]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.2865,0.9988,0.016,81.83,0.052,False,3.8602,577.05
87,"[24, 24, 22, 15]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.7976,1.0001,-0.362,5.2,0.584,True,2.5318,481.92
88,"[24, 24, 22, 33]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.9565,1.0017,-0.136,65.11,0.0,True,2.9461,516.24
89,"[24, 24, 22, 51]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.2179,0.999,-0.033,86.72,0.413,True,2.9913,462.02
90,"[24, 24, 23, 13]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",5.93,1.0,-0.055,31.65,0.319,True,2.6887,478.31
91,"[24, 24, 23, 31]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",5.93,1.0,-0.02,6.48,0.109,True,2.8109,500.04
92,"[24, 24, 23, 49]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.25,1.0,0.272,46.41,0.0,False,3.7257,566.1
93,"[24, 24, 23, 14]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.81,1.0005,-0.288,53.98,0.114,True,2.8966,547.62
94,"[24, 24, 23, 32]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.9082,1.0,-0.115,83.36,0.209,True,2.9515,530.88
95,"[24, 24, 23, 50]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.18,1.0,0.078,64.35,0.166,False,2.9765,467.81
96,"[24, 24, 23, 15]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.66,1.0,-0.364,13.01,0.0,True,0.3656,74.8
97,"[24, 24, 23, 33]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.84,1.0,-0.071,23.18,0.0,True,1.7736,330.33
98,"[24, 24, 23, 51]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.11,1.0,0.103,93.35,0.19,False,1.9941,324.3
99,"[24, 24, 24, 13]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.9114,1.0002,-0.021,64.28,0.199,True,2.9205,524.38
100,"[24, 24, 24, 31]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.92,1.0,0.035,46.04,0.157,False,2.8754,514.11
101,"[24, 24, 24, 49]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.25,1.0,0.344,68.56,0.0,False,2.9604,449.82
102,"[24, 24, 24, 14]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.73,1.0,-0.169,41.4,0.0,True,1.8813,370.96
103,"[24, 24, 24, 32]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.86,1.0,0.032,92.88,0.0,False,1.9746,364.01
104,"[24, 24, 24, 50]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.2051,0.9983,0.239,99.84,0.014,False,1.9997,311.0
105,"[24, 24, 24, 15]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.6071,1.0028,-0.201,0.0,0.0,True,0.0,0.0
106,"[24, 24, 24, 33]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.84,1.0,0.083,90.67,0.0,False,0.9754,181.67
107,"[24, 24, 24, 51]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",6.14,1.0,0.265,99.93,0.433,False,1.0,160.26
108,"[24, 24, 25, 13]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.9167,0.9999,0.002,97.35,0.209,False,1.9932,357.03
109,"[24, 24, 25, 31]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.9347,1.0013,0.04,89.59,0.194,False,1.9515,345.9
110,"[24, 24, 25, 49]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.27,1.0,0.337,62.99,0.0,False,2.0343,306.15
111,"[24, 24, 25, 14]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.78,1.0,-0.162,84.44,0.138,True,0.9306,178.77
112,"[24, 24, 25, 32]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.91,1.0,-0.007,92.23,0.418,True,0.9588,172.3
113,"[24, 24, 25, 50]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",6.21,1.0,0.181,95.76,0.152,False,0.9905,153.43
114,"[24, 24, 25, 15]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.6774,0.9993,-0.268,41.82,0.005,True,0.397,80.54
115,"[24, 24, 25, 33]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.85,1.0,-0.006,80.55,0.0,True,0.0447,8.28
116,"[24, 24, 25, 51]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",6.13,1.0,0.171,95.17,0.547,False,0.0011,0.18
117,"[24, 24, 26, 13]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.8518,0.9991,0.099,82.06,0.0,False,4.9857,923.78
118,"[24, 24, 26, 31]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.89,1.0,0.11,50.67,0.066,False,0.8541,155.06
119,"[24, 24, 26, 49]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",6.16,1.0,0.45,53.19,0.005,False,0.9688,153.75
120,"[24, 24, 26, 14]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.7185,1.0021,-0.134,5.54,0.0,True,0.7815,154.7
121,"[24, 24, 26, 32]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.84,1.0,0.049,40.46,0.0,False,0.1578,29.39
122,"[24, 24, 26, 50]","[1, 0, 0]",24,"[1, 0, 0, 0, 0, 0]",5.0667,1.6458,0.292,47.51,0.0,False,1.0825,187.6
123,"[24, 24, 26, 15]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",5.6248,0.9997,-0.223,13.2,0.004,True,1.6627,346.69
124,"[24, 24, 26, 33]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",5.8006,0.9947,0.076,0.02,0.0,False,1.1509,219.91
125,"[24, 24, 26, 51]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",6.06,1.0,0.296,61.58,0.005,False,0.8395,139.94
126,"[24, 24, 27, 13]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.8919,0.9986,0.125,75.95,0.0,False,5.7597,1046.02
127,"[24, 24, 27, 31]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.8906,1.001,0.162,79.2,0.0,False,5.7819,1048.29
128,"[24, 24, 27, 49]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",6.1978,1.001,0.477,66.54,0.0,False,6.9038,1074.68
129,"[24, 24, 27, 14]","[1, 0, 0]",25,"[1, 0, 0, 0, 0, 0]",4.7767,1.6358,-0.265,0.0,0.0,True,0.0,0.0
130,"[24, 24, 27, 32]","[1, 0, 0]",25,"[1, 0, 0, 0, 0, 0]",4.8726,1.6211,-0.052,0.0,0.0,True,0.0,0.0
131,"[24, 24, 27, 50]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",6.19,1.0,0.319,83.49,0.0,False,7.0093,1096.3
132,"[24, 24, 27, 15]","[1, 0, 0]",26,"[1, 0, 0, 0, 0, 0]",5.5397,1.0331,-0.16,34.48,0.0,True,0.4985,105.29
133,"[24, 24, 27, 33]","[1, 0, 0]",26,"[1, 0, 0, 0, 0, 0]",4.9214,1.5768,0.014,57.4,0.0,False,0.5348,105.56
134,"[24, 24, 27, 51]","[1, 0, 0]",26,"[1, 0, 0, 0, 0, 0]",5.1399,1.5723,0.224,66.97,0.0,False,0.7158,124.38
135,"[24, 24, 28, 13]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",6.0,1.0,0.153,66.55,0.0,False,6.686,1148.26
136,"[24, 24, 28, 31]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",5.99,1.0,0.169,68.79,0.0,False,6.5147,1124.45
137,"[24, 24, 28, 49]","[1, 0, 0]",25,"[0, 1, 0, 0, 0, 0]",6.3,1.0,0.409,26.7,0.0,False,7.4137,1099.87
138,"[24, 24, 28, 14]","[1, 0, 0]",26,"[1, 0, 0, 0, 0, 0]",4.8237,1.6169,-0.215,0.0,0.0,True,0.0,0.0
139,"[24, 24, 28, 32]","[1, 0, 0]",26,"[1, 0, 0, 0, 0, 0]",4.9228,1.598,-0.031,7.82,0.0,True,0.078,15.18
140,"[24, 24, 28, 50]","[1, 0, 0]",26,"[0, 1, 0, 0, 0, 0]",6.27,1.0,0.273,0.79,0.0,False,7.093,1067.47
141,"[24, 24, 28, 15]","[1, 0, 0]",27,"[1, 0, 0, 0, 0, 0]",5.4831,1.0761,-0.191,0.0,0.0,True,0.0001,0.02
142,"[24, 24, 28, 33]","[1, 0, 0]",27,"[1, 0, 0, 0, 0, 0]",5.0664,1.4838,0.043,69.21,0.0,False,1.7279,332.19
143,"[24, 24, 28, 51]","[1, 0, 0]",27,"[1, 0, 0, 0, 0, 0]",5.179,1.5627,0.215,65.14,0.0,False,1.894,323.66
144,"[25, 25, 21, 13]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.16,1.0,-0.111,88.78,0.204,True,4.0054,635.67
145,"[25, 25, 21, 31]","[1, 0, 0]",20,"[1, 0, 0, 0, 0, 0]",5.63,1.3677,-0.111,31.71,0.0,True,5.4082,822.0
146,"[25, 25, 21, 49]","[1, 0, 0]",20,"[0, 1, 0, 0, 0, 0]",6.52,1.0,0.056,37.22,0.052,False,5.9553,797.05
147,"[25, 25, 21, 14]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.9449,1.0011,-0.25,93.9,0.352,True,2.9809,525.72
148,"[25, 25, 21, 32]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.04,1.0,-0.128,84.94,0.133,True,2.9786,501.45
149,"[25, 25, 21, 50]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.48,1.0,-0.083,47.79,0.223,True,5.6623,771.96
150,"[25, 25, 21, 15]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.82,1.0,-0.313,96.18,0.304,True,1.9888,374.24
151,"[25, 25, 21, 33]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.975,0.9998,-0.117,96.41,0.086,True,1.9852,345.29
152,"[25, 25, 21, 51]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.2319,0.9996,-0.067,97.14,0.304,True,1.9879,304.81
153,"[25, 25, 22, 13]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.95,1.0,-0.338,75.34,0.0,True,2.9865,525.94
154,"[25, 25, 22, 31]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",5.94,1.0,-0.286,77.07,0.0,True,2.9726,526.14
155,"[25, 25, 22, 49]","[1, 0, 0]",21,"[0, 1, 0, 0, 0, 0]",6.22,1.0,-0.013,12.55,0.0,True,3.184,490.83
156,"[25, 25, 22, 14]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.77,1.0,-0.535,93.46,0.399,True,1.9832,382.97
157,"[25, 25, 22, 32]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.87,1.0,-0.351,94.28,0.114,True,1.9721,361.69
158,"[25, 25, 22, 50]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.13,1.0,-0.17,96.98,0.0,True,1.9841,319.53
159,"[25, 25, 22, 15]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.6621,1.0001,-0.614,0.09,0.389,True,0.0044,0.9
160,"[25, 25, 22, 33]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.82,1.0,-0.346,70.55,0.523,True,0.9519,179.12
161,"[25, 25, 22, 51]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",6.07,1.0,-0.214,88.3,0.409,True,0.976,161.89
162,"[25, 25, 23, 13]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.8019,0.9994,-0.31,98.05,0.323,True,1.9994,379.98
163,"[25, 25, 23, 31]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",5.8044,1.001,-0.225,94.78,0.009,True,1.9786,374.95
164,"[25, 25, 23, 49]","[1, 0, 0]",22,"[0, 1, 0, 0, 0, 0]",6.25,1.0,0.093,7.49,0.0,False,4.1104,624.56
165,"[25, 25, 23, 14]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.65,1.0,-0.517,73.16,0.005,True,0.9657,198.62
166,"[25, 25, 23, 32]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.75,1.0,-0.278,84.97,0.0,True,0.9628,187.87
167,"[25, 25, 23, 50]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",6.01,1.0,-0.018,93.53,0.138,True,0.9941,169.88
168,"[25, 25, 23, 15]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.5664,0.9999,-0.548,3.35,0.0,True,0.0018,0.39
169,"[25, 25, 23, 33]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.7203,0.9994,-0.225,0.03,0.0,True,0.0,0.0
170,"[25, 25, 23, 51]","[1, 0, 0]",24,"[0, 1, 0, 0, 0, 0]",5.9686,0.9999,-0.031,0.0,0.0,True,0.0,0.0
171,"[25, 25, 24, 13]","[1, 0, 0]",23,"[0, 1, 0, 0, 0, 0]",5.72,1.0,-0.155,91.76,0.0,True,1.0406,206.26
172,"[25, 25, 24, 31]","[1, 0, 0]",23,"[1, 0, 0, 0, 0, 0]",5.4019,1.2832,-0.061,58.23,0.0,True,2.7269,500.11
